url,status,redirect_chain,final_url,canonical,canonical_is_self,meta_robots,title,title_len,description,description_len,og_url,og_title,h1_count,h1,word_count,outbound_links,inbound_links,jsonld_blocks,found_by_link_crawl,error
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-4-exchange-rate-systems.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-4-exchange-rate-systems.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-4-exchange-rate-systems.html,True,,AQA A-Level Economics 2.6.4 Exchange Rate Systems,49,"AQA A-Level Economics 2.6.4 revision notes. Covers floating, fixed and managed systems, appreciation and depreciation, and currency unions. With diagrams.",154,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-4-exchange-rate-systems.html,AQA A-Level Economics 2.6.4 Exchange Rate Systems,1,2.6.4 Exchange Rate Systems,1346,9,65,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-5-economic-growth-and-development.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-5-economic-growth-and-development.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-5-economic-growth-and-development.html,True,,AQA A-Level Economics 2.6.5 Economic Growth and Development,59,"Free AQA A-Level Economics revision notes (2.6.5). Covers growth versus development, HDI and other indicators, and market-led versus state-led strategies.",154,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-5-economic-growth-and-development.html,AQA A-Level Economics 2.6.5 Economic Growth and Development,1,2.6.5 Economic Growth and Development,2198,9,75,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/index.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/index.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/,False,,AQA A-Level Macroeconomics Revision Notes | National & International Economy | Economics Academy,96,"Free AQA A-Level Economics macroeconomics revision notes — macroeconomic performance, AD and AS, financial markets, fiscal and supply-side policies, and the international economy. Every topic covered, with links to detailed notes on each subtopic.",247,https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/,AQA A-Level Macroeconomics Revision Notes | National & International Economy | Economics Academy,1,AQA A-Level Macroeconomics — The National and International Economy,301,28,80,1,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/,True,,"AQA A-Level Microeconomics Revision Notes | Individuals, Firms, Markets & Market Failure | Economics Academy",108,"Free AQA A-Level Economics microeconomics revision notes — individual decision making, price determination, market structures, labour markets, and government intervention. Every topic covered, with links to detailed notes on each subtopic.",239,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/,"AQA A-Level Microeconomics Revision Notes | Individuals, Firms, Markets & Market Failure | Economics Academy",1,"AQA A-Level Microeconomics — Individuals, Firms, Markets and Market Failure",547,57,0,1,False,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-1-economic-methodology.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-1-economic-methodology.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-1-economic-methodology.html,True,,AQA A-Level Economics 1.1.1 Economic Methodology,48,"Free AQA A-Level Economics revision notes (1.1.1). Covers economics as a social science, the role of models, ceteris paribus, and positive versus normative.",156,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-1-economic-methodology.html,AQA A-Level Economics 1.1.1 Economic Methodology,1,1.1.1 Economic Methodology,671,8,63,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,True,,AQA A-Level Economics 1.1.2 The Purpose of Economic Activity,60,Free AQA A-Level Economics revision notes for unit 1.1.2. Covers the central purpose of economic activity and the three questions every economy must answer.,156,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,AQA A-Level Economics 1.1.2 The Purpose of Economic Activity,1,1.1.2 The Nature and Purpose of Economic Activity,268,8,59,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-3-economic-resources.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-3-economic-resources.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-3-economic-resources.html,True,,AQA A-Level Economics 1.1.3 Economic Resources,46,"Free AQA A-Level Economics revision notes for unit 1.1.3. Covers land, labour, capital and enterprise, and why the environment is itself a scarce resource.",155,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-3-economic-resources.html,AQA A-Level Economics 1.1.3 Economic Resources,1,1.1.3 Economic Resources,357,8,64,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,True,,"AQA A-Level Economics 1.1.4 Scarcity, Choice and Allocation",59,"Free AQA A-Level Economics revision notes for unit 1.1.4. Covers the basic economic problem, why choices must be made, and how opportunity cost arises.",151,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,"AQA A-Level Economics 1.1.4 Scarcity, Choice and Allocation",1,"1.1.4 Scarcity, Choice and the Allocation of Resources",356,9,63,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,True,,AQA A-Level Economics 1.1.5 Production Possibility Diagrams,59,"AQA A-Level Economics 1.1.5 revision notes. Covers what a PPF shows, points on and inside the curve, and shifts showing growth and decline. With diagrams.",154,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-5-production-possibility-diagrams.html,AQA A-Level Economics 1.1.5 Production Possibility Diagrams,1,1.1.5 Production Possibility Diagrams,661,10,65,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-1-consumer-behaviour.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-1-consumer-behaviour.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-1-consumer-behaviour.html,True,,AQA A-Level Economics 1.2.1 Consumer Behaviour,46,"Free AQA A-Level Economics revision notes for unit 1.2.1. Covers rational decision making, how agents are assumed to behave, and diminishing marginal utility.",158,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-1-consumer-behaviour.html,AQA A-Level Economics 1.2.1 Consumer Behaviour,1,1.2.1 Consumer Behaviour,661,9,64,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-2-imperfect-information.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-2-imperfect-information.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-2-imperfect-information.html,True,,AQA A-Level Economics 1.2.2 Imperfect Information,49,"Free AQA A-Level Economics revision notes for unit 1.2.2. Covers why information matters, information gaps, and the consequences of asymmetric information.",155,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-2-imperfect-information.html,AQA A-Level Economics 1.2.2 Imperfect Information,1,1.2.2 Imperfect Information,335,9,68,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,True,,AQA A-Level Economics 1.2.3 Behavioural Economic Theory,55,Free AQA A-Level Economics revision notes for unit 1.2.3. Covers how behavioural economics challenges rationality and the biases that distort decisions.,152,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,AQA A-Level Economics 1.2.3 Behavioural Economic Theory,1,1.2.3 Aspects of Behavioural Economic Theory,799,9,71,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,True,,AQA A-Level Economics 1.2.4 Behavioural Economics and Policy,60,"Free AQA A-Level Economics revision notes (1.2.4). Covers choice architecture, framing and nudges, and how they shape policy. Includes evaluation points.",153,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,AQA A-Level Economics 1.2.4 Behavioural Economics and Policy,1,1.2.4 Behavioural Economics and Economic Policy,415,10,67,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,True,,AQA A-Level Economics 1.3.1 The Determinants of Demand,54,"AQA A-Level Economics 1.3.1 revision notes. Covers the law of demand, the demand curve, the conditions of demand and marginal utility. With comparison tables.",158,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,AQA A-Level Economics 1.3.1 The Determinants of Demand,1,1.3.1 The Determinants of the Demand for Goods and Services,681,9,80,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,True,,AQA A-Level Economics 1.3.2 Elasticities of Demand,50,"Revision notes for AQA A-Level Economics 1.3.2. Covers PED, YED and XED with formulas, worked calculations and their significance for firms. With diagrams.",155,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,AQA A-Level Economics 1.3.2 Elasticities of Demand,1,"1.3.2 Price, Income and Cross Elasticities of Demand",994,9,70,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,True,,AQA A-Level Economics 1.3.3 The Determinants of Supply,54,"AQA A-Level Economics 1.3.3 revision notes. Covers the law of supply, movements along the curve, and the factors that shift supply. With exam-ready evaluation.",159,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,AQA A-Level Economics 1.3.3 The Determinants of Supply,1,1.3.3 The Determinants of the Supply of Goods and Services,610,9,63,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,True,,AQA A-Level Economics 1.3.4 Price Elasticity of Supply,54,"Free AQA A-Level Economics revision notes for unit 1.3.4. Covers the PES formula, interpreting values, its determinants and short-run versus long-run supply.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,AQA A-Level Economics 1.3.4 Price Elasticity of Supply,1,1.3.4 Price Elasticity of Supply,754,9,64,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,True,,AQA A-Level Economics 1.3.5 Equilibrium Market Prices,53,"AQA A-Level Economics 1.3.5 revision notes. Covers how demand and supply set price and quantity, disequilibrium, and shifts in equilibrium. With diagrams.",154,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-5-the-determination-of-equilibrium-market-prices.html,AQA A-Level Economics 1.3.5 Equilibrium Market Prices,1,1.3.5 The Determination of Equilibrium Market Prices,677,9,89,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,True,,AQA A-Level Economics 1.3.6 Interrelated Markets,48,"Free AQA A-Level Economics revision notes (1.3.6). Covers joint demand, competitive demand, composite demand, derived demand and joint supply. With diagrams.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-6-the-interrelationship-between-markets.html,AQA A-Level Economics 1.3.6 Interrelated Markets,1,1.3.6 The Interrelationship between Markets,721,9,61,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-1-production-and-productivity.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-1-production-and-productivity.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-1-production-and-productivity.html,True,,AQA A-Level Economics 1.4.1 Production & Productivity,53,"Free AQA A-Level Economics revision notes for unit 1.4.1. Covers the meaning of production, how productivity is measured, and what raises labour productivity.",158,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-1-production-and-productivity.html,AQA A-Level Economics 1.4.1 Production & Productivity,1,1.4.1 Production & Productivity,305,9,63,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,True,,AQA A-Level Economics 1.4.2 Specialisation and Exchange,55,"Free AQA A-Level Economics revision notes for unit 1.4.2. Covers levels of specialisation, the gains and drawbacks of dividing labour, and money's functions.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,AQA A-Level Economics 1.4.2 Specialisation and Exchange,1,"1.4.2 Specialisation, Division of Labour and Exchange",543,8,62,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,True,,AQA A-Level Economics 1.4.3 Diminishing Returns and Scale,57,"Free AQA A-Level Economics revision notes for unit 1.4.3. Covers the short run versus long run, marginal, average and total returns, and returns to scale.",154,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,AQA A-Level Economics 1.4.3 Diminishing Returns and Scale,1,1.4.3 The Law of Diminishing Returns and Returns to Scale,667,8,67,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-4-costs-of-production.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-4-costs-of-production.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-4-costs-of-production.html,True,,AQA A-Level Economics 1.4.4 Costs of Production,47,"AQA A-Level Economics 1.4.4 revision notes. Covers fixed, variable, marginal and average costs, the U-shaped curves and the SRAC-LRAC link. With diagrams.",154,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-4-costs-of-production.html,AQA A-Level Economics 1.4.4 Costs of Production,1,1.4.4 Costs of Production,857,12,79,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,True,,AQA A-Level Economics 1.4.5 Economies of Scale,46,"AQA A-Level Economics 1.4.5 revision notes. Covers the LRAC curve, internal and external economies, diseconomies and minimum efficient scale. With diagrams.",156,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,AQA A-Level Economics 1.4.5 Economies of Scale,1,1.4.5 Economies and Diseconomies of Scale,1229,9,76,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,True,,"AQA A-Level Economics 1.4.6 Marginal, Average, Total Revenue",60,"AQA A-Level Economics 1.4.6 revision notes. Covers total, average and marginal revenue under both perfect and imperfect competition. With annotated diagrams.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,"AQA A-Level Economics 1.4.6 Marginal, Average, Total Revenue",1,"1.4.6 Marginal, Average and Total Revenue",489,9,62,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-7-profit.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-7-profit.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-7-profit.html,True,,AQA A-Level Economics 1.4.7 Profit,34,"Free AQA A-Level Economics revision notes for unit 1.4.7. Covers normal profit, supernormal profit and losses on firm diagrams, and profit's role in markets.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-7-profit.html,AQA A-Level Economics 1.4.7 Profit,1,1.4.7 Profit,479,9,74,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-8-technological-change.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-8-technological-change.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-8-technological-change.html,True,,AQA A-Level Economics 1.4.8 Technological Change,48,Free AQA A-Level Economics revision notes for unit 1.4.8. Covers invention versus innovation and how technological change reshapes costs and market structure.,158,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-8-technological-change.html,AQA A-Level Economics 1.4.8 Technological Change,1,1.4.8 Technological Change,347,10,79,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-1-market-structures.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-1-market-structures.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-1-market-structures.html,True,,AQA A-Level Economics 1.5.1 Market Structures,45,Free AQA A-Level Economics revision notes for unit 1.5.1. Covers the spectrum from perfect competition to monopoly and the characteristics defining each.,153,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-1-market-structures.html,AQA A-Level Economics 1.5.1 Market Structures,1,1.5.1 Market Structures,336,11,65,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,True,,AQA A-Level Economics 1.5.10 Efficiency and Market Structure,60,"Revision notes for AQA A-Level Economics 1.5.10. Covers allocative, productive, dynamic and X-inefficiency across different market structures. With diagrams.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,AQA A-Level Economics 1.5.10 Efficiency and Market Structure,1,"1.5.10 Market Structure, Static Efficiency, Dynamic Efficiency and Resource Allocation",614,10,80,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,True,,AQA A-Level Economics 1.5.11 Consumer and Producer Surplus,58,"Free AQA A-Level Economics revision notes for unit 1.5.11. Covers surplus at equilibrium, how market changes shift it, and monopoly and price discrimination.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,AQA A-Level Economics 1.5.11 Consumer and Producer Surplus,1,1.5.11 Consumer and Producer Surplus,914,11,72,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,True,,AQA A-Level Economics 1.5.2 The Objectives of Firms,51,"Free AQA A-Level Economics revision notes for unit 1.5.2. Covers profit, revenue and sales maximisation, satisficing, and the divorce of ownership and control.",159,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,AQA A-Level Economics 1.5.2 The Objectives of Firms,1,1.5.2 The Objectives of Firms,784,10,65,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-3-perfect-competition.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-3-perfect-competition.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-3-perfect-competition.html,True,,AQA A-Level Economics 1.5.3 Perfect Competition,47,"Free AQA A-Level Economics revision notes for unit 1.5.3. Covers the assumptions, the firm's demand curve, short-run and long-run equilibrium, and efficiency.",158,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-3-perfect-competition.html,AQA A-Level Economics 1.5.3 Perfect Competition,1,1.5.3 Perfect Competition,757,10,68,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-4-monopolistic-competition.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-4-monopolistic-competition.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-4-monopolistic-competition.html,True,,AQA A-Level Economics 1.5.4 Monopolistic Competition,52,"Free AQA A-Level Economics revision notes for unit 1.5.4. Covers product differentiation, short-run profit, long-run normal profit and non-price competition.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-4-monopolistic-competition.html,AQA A-Level Economics 1.5.4 Monopolistic Competition,1,1.5.4 Monopolistic Competition,862,11,68,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-5-oligopoly.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-5-oligopoly.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-5-oligopoly.html,True,,AQA A-Level Economics 1.5.5 Oligopoly,37,"Free AQA A-Level Economics revision notes (1.5.5). Covers concentration ratios, interdependence, and collusive versus non-collusive behaviour. With diagrams.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-5-oligopoly.html,AQA A-Level Economics 1.5.5 Oligopoly,1,1.5.5 Oligopoly,1114,11,90,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,True,,AQA A-Level Economics 1.5.6 Monopoly and Monopoly Power,55,"AQA A-Level Economics 1.5.6 revision notes. Covers the characteristics of monopoly, profit maximisation, monopoly power and natural monopoly. With diagrams.",156,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,AQA A-Level Economics 1.5.6 Monopoly and Monopoly Power,1,1.5.6 Monopoly and Monopoly Power,854,11,81,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-7-price-discrimination.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-7-price-discrimination.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-7-price-discrimination.html,True,,AQA A-Level Economics 1.5.7 Price Discrimination,48,"Revision notes for AQA A-Level Economics 1.5.7. Covers first, second and third-degree price discrimination and the conditions required for it. With diagrams.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-7-price-discrimination.html,AQA A-Level Economics 1.5.7 Price Discrimination,1,1.5.7 Price Discrimination,615,11,68,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,True,,AQA A-Level Economics 1.5.8 The Dynamics of Competition,55,Free AQA A-Level Economics revision notes for unit 1.5.8. Covers the short-run and long-run benefits of competition and the process of creative destruction.,156,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,AQA A-Level Economics 1.5.8 The Dynamics of Competition,1,1.5.8 The Dynamics of Competition and Competitive Market Processes,414,9,64,2,True,
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,200,,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,True,,AQA A-Level Economics 1.5.9 Contestable Markets,47,"Free AQA A-Level Economics revision notes for unit 1.5.9. Covers contestability, hit-and-run entry, barriers to entry, and sunk costs as the barrier to exit.",157,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,AQA A-Level Economics 1.5.9 Contestable Markets,1,1.5.9 Contestable and Non-Contestable Markets,731,11,65,2,True,
